"indID","broodID","year","hatch_size","par_load","relative_par_load","tarsus","mass","laydate","fledg_size","nestbag"
"7975104","pir37","2016",7,16,2.29,16.34,9.8,117,7,1
"7975105","pir37","2016",7,16,2.29,NA,10,117,7,1
"7975106","pir37","2016",7,16,2.29,NA,9.4,117,7,1
"7975107","pir37","2016",7,16,2.29,16.6,9.9,117,7,1
"7975108","pir37","2016",7,16,2.29,NA,9.9,117,7,1
"7975110","pir247","2016",6,65,10.83,15.75,9.3,121,3,1
"7975112","pir247","2016",6,65,10.83,15.85,9.8,121,3,1
"7975113","pir247","2016",6,65,10.83,16.15,9.2,121,3,1
"7975115","pir91","2016",7,58,8.29,15.75,8.2,119,5,1
"7975116","pir91","2016",7,58,8.29,17.05,9.4,119,5,1
"7975117","pir91","2016",7,58,8.29,16.8,8.4,119,5,1
"7975118","pir91","2016",7,58,8.29,16.77,9.1,119,5,1
"7975119","pir91","2016",7,58,8.29,17.03,9.4,119,5,1
"7975120","pir91","2016",7,58,8.29,15.58,8.3,119,5,1
"7975121","pir91","2016",7,58,8.29,15.85,8.5,119,5,1
"7975122","pir15","2016",7,32,4.57,16.26,9.3,118,6,1
"7975123","pir15","2016",7,32,4.57,15.77,9.4,118,6,1
"7975124","pir15","2016",7,32,4.57,15.97,9.3,118,6,1
"7975125","pir15","2016",7,32,4.57,16.56,10,118,6,1
"7975126","pir15","2016",7,32,4.57,16.22,8.2,118,6,1
"7975127","pir15","2016",7,32,4.57,16.55,9.4,118,6,1
"7975135","pir63","2016",4,73,18.25,16.31,9.9,119,4,1
"7975136","pir63","2016",4,73,18.25,16.05,10,119,4,1
"7975137","pir63","2016",4,73,18.25,16.4,10.5,119,4,1
"7975138","pir63","2016",4,73,18.25,16.7,10.8,119,4,1
"7975139","pir12","2016",6,67,11.17,16.67,9.8,117,6,1
"7975140","pir12","2016",6,67,11.17,16.3,9.8,117,6,1
"7975141","pir12","2016",6,67,11.17,16.54,9.2,117,6,1
"7975142","pir12","2016",6,67,11.17,16.57,10,117,6,1
"7975143","pir12","2016",6,67,11.17,16.57,8.7,117,6,1
"7975144","pir12","2016",6,67,11.17,16.45,9.6,117,6,1
"7975145","pir71","2016",7,140,20,15.83,8.3,122,6,1
"7975146","pir71","2016",7,140,20,16.18,8.4,122,6,1
"7975148","pir71","2016",7,140,20,16.9,8.8,122,6,1
"7975149","pir71","2016",7,140,20,16.76,8.3,122,6,1
"7975150","pir71","2016",7,140,20,16.22,8.4,122,6,1
"7975151","pir249","2016",5,88,17.6,NA,8.1,121,3,1
"7975152","pir249","2016",5,88,17.6,NA,8.1,121,3,1
"7975154","pir249","2016",5,88,17.6,NA,8.4,121,3,1
"7975155","pir249","2016",5,88,17.6,NA,8.8,121,3,1
"7975156","pir235","2016",6,38,6.33,15.92,10,123,6,1
"7975157","pir235","2016",6,38,6.33,16.08,9.4,123,6,1
"7975158","pir235","2016",6,38,6.33,15.71,9.1,123,6,1
"7975159","pir235","2016",6,38,6.33,15.91,9.4,123,6,1
"7975160","pir235","2016",6,38,6.33,15.75,9.8,123,6,1
"7975161","pir235","2016",6,38,6.33,16.48,9.9,123,6,1
"7975162","pir61","2016",4,30,7.5,17.25,9.8,124,4,1
"7975163","pir61","2016",4,30,7.5,16.45,9.4,124,4,1
"7975164","pir61","2016",4,30,7.5,16.2,8.5,124,4,1
"7975165","pir61","2016",4,30,7.5,16.15,10.4,124,4,1
"7975166","pir47","2016",4,95,23.75,NA,9.8,124,4,1
"7975167","pir47","2016",4,95,23.75,NA,10.47,124,4,1
"7975168","pir47","2016",4,95,23.75,NA,10.1,124,4,1
"7975169","pir47","2016",4,95,23.75,NA,10.1,124,4,1
"7975170","pir122","2016",4,19,4.75,NA,10.25,124,4,1
"7975171","pir122","2016",4,19,4.75,NA,9.5,124,4,1
"7975172","pir122","2016",4,19,4.75,NA,10.3,124,4,1
"7975173","pir122","2016",4,19,4.75,NA,9.8,124,4,1
"7975174","pir105","2016",5,92,18.4,15.85,9.8,126,5,1
"7975175","pir105","2016",5,92,18.4,16.3,10.2,126,5,1
"7975176","pir105","2016",5,92,18.4,16.4,9.8,126,5,1
"7975177","pir105","2016",5,92,18.4,16.57,9.5,126,5,1
"7975178","pir105","2016",5,92,18.4,16.67,9.9,126,5,1
"7975179","pir158","2016",5,53,10.6,15.47,8.7,126,4,1
"7975181","pir158","2016",5,53,10.6,16.53,10.3,126,4,1
"7975182","pir158","2016",5,53,10.6,15.37,8.4,126,4,1
"7975183","pir158","2016",5,53,10.6,15.81,9.5,126,4,1
"7975191","pir99","2016",5,87,17.4,15.69,9.6,125,5,1
"7975192","pir99","2016",5,87,17.4,16.62,10.2,125,5,1
"7975193","pir99","2016",5,87,17.4,16.36,10.5,125,5,1
"7975194","pir99","2016",5,87,17.4,16.35,9.9,125,5,1
"7975195","pir99","2016",5,87,17.4,15.73,9.5,125,5,1
"7975196","pir24","2016",6,111,18.5,16.47,11,124,6,1
"7975197","pir24","2016",6,111,18.5,16.85,11.7,124,6,1
"7975198","pir24","2016",6,111,18.5,15.53,10.8,124,6,1
"7975199","pir24","2016",6,111,18.5,17.25,11.4,124,6,1
"7975200","pir24","2016",6,111,18.5,17.03,11.1,124,6,1
"8183558","pir243","2017",8,29,3.62,16.26,9.7,107,8,1
"8183559","pir243","2017",8,29,3.62,16.15,9.6,107,8,1
"8183560","pir243","2017",8,29,3.62,15.8,9.4,107,8,1
"8183561","pir243","2017",8,29,3.62,16.02,10.4,107,8,1
"8183562","pir243","2017",8,29,3.62,16.22,10.9,107,8,1
"8183563","pir243","2017",8,29,3.62,15.55,9.3,107,8,1
"8183564","pir243","2017",8,29,3.62,17.06,10.2,107,8,1
"8183565","pir243","2017",8,29,3.62,15.8,9.1,107,8,1
"8183566","pir246","2017",8,69,8.62,16.42,10.1,107,6,1
"8183567","pir246","2017",8,69,8.62,16.63,10.3,107,6,1
"8183568","pir246","2017",8,69,8.62,15.52,9.4,107,6,1
"8183569","pir246","2017",8,69,8.62,15.66,9.5,107,6,1
"8183570","pir246","2017",8,69,8.62,16.07,9.2,107,6,1
"8183571","pir246","2017",8,69,8.62,15.96,9.7,107,6,1
"8183574","pir230","2017",7,108,15.43,15.45,8.9,109,7,1
"8183575","pir230","2017",7,108,15.43,15.22,9.3,109,7,1
"8183576","pir230","2017",7,108,15.43,15.11,9,109,7,1
"8183577","pir230","2017",7,108,15.43,15.81,9.6,109,7,1
"8183578","pir230","2017",7,108,15.43,15.67,8.4,109,7,1
"8183579","pir230","2017",7,108,15.43,16.04,10.1,109,7,1
"8183581","pir204","2017",7,45,6.43,16.28,9.3,108,7,1
"8183582","pir204","2017",7,45,6.43,16.8,10.1,108,7,1
"8183583","pir204","2017",7,45,6.43,17.04,9.8,108,7,1
"8183584","pir204","2017",7,45,6.43,16.12,9.8,108,7,1
"8183585","pir204","2017",7,45,6.43,16.56,9.7,108,7,1
"8183586","pir204","2017",7,45,6.43,16.68,9.7,108,7,1
"8183587","pir204","2017",7,45,6.43,16.22,9.2,108,7,1
"8183589","pir74","2017",8,69,8.62,16.37,9,109,8,1
"8183590","pir74","2017",8,69,8.62,15.86,8.9,109,8,1
"8183591","pir74","2017",8,69,8.62,16.38,9.6,109,8,1
"8183592","pir74","2017",8,69,8.62,16.21,9.3,109,8,1
"8183593","pir74","2017",8,69,8.62,17.06,9.9,109,8,1
"8183594","pir74","2017",8,69,8.62,16.8,9.8,109,8,1
"8183595","pir74","2017",8,69,8.62,17.03,10.1,109,8,1
"8183596","pir74","2017",8,69,8.62,16.88,9.8,109,8,1
"8183599","pir26","2017",7,79,11.29,15.81,9,109,7,1
"8183600","pir26","2017",7,79,11.29,16.72,10.5,109,7,1
"8183619","pir100","2017",6,53,8.83,16,10.3,106,6,1
"8183620","pir100","2017",6,53,8.83,16.08,10.1,106,6,1
"8183621","pir100","2017",6,53,8.83,16.03,9.7,106,6,1
"8183622","pir100","2017",6,53,8.83,16.38,9.8,106,6,1
"8183623","pir100","2017",6,53,8.83,16.04,10.6,106,6,1
"8183624","pir100","2017",6,53,8.83,16.36,8.5,106,6,1
"8183640","tua210","2017",4,41,10.25,16.1,9.2,108,4,1
"8183641","tua210","2017",4,41,10.25,16.4,9.3,108,4,1
"8183642","tua210","2017",4,41,10.25,16.9,9.4,108,4,1
"8183643","tua210","2017",4,41,10.25,16.4,9,108,4,1
"8183644","pir139","2017",7,73,10.43,15.63,9.4,110,7,1
"8183645","pir139","2017",7,73,10.43,16.2,9.1,110,7,1
"8183646","pir139","2017",7,73,10.43,16.36,9.6,110,7,1
"8183647","pir139","2017",7,73,10.43,16.28,9.5,110,7,1
"8183648","pir139","2017",7,73,10.43,15.54,9.3,110,7,1
"8183649","pir139","2017",7,73,10.43,16.28,9.7,110,7,1
"8183650","pir139","2017",7,73,10.43,15.32,9,110,7,1
"8183658","pir65","2017",6,46,7.67,16.5,10.1,115,6,1
"8183659","pir65","2017",6,46,7.67,16.3,10.4,115,6,1
"8183660","pir65","2017",6,46,7.67,16.2,10.8,115,6,1
"8183661","pir65","2017",6,46,7.67,15.9,11,115,6,1
"8183662","pir65","2017",6,46,7.67,15.8,10.8,115,6,1
"8183663","pir65","2017",6,46,7.67,16.25,9.4,115,6,1
"8183664","tua211","2017",5,65,13,15.8,9.5,112,5,1
"8183665","tua211","2017",5,65,13,16,9.3,112,5,1
"8183666","tua211","2017",5,65,13,15.6,9.4,112,5,1
"8183667","tua211","2017",5,65,13,16.1,9.7,112,5,1
"8183668","tua211","2017",5,65,13,16.1,9.9,112,5,1
"8183676","pir43","2017",6,12,2,15.3,9,112,6,1
"8183677","pir43","2017",6,12,2,16.4,9.4,112,6,1
"8183678","pir43","2017",6,12,2,15.95,9.6,112,6,1
"8183679","pir43","2017",6,12,2,16.18,9.5,112,6,1
"8183680","pir43","2017",6,12,2,16.15,9.5,112,6,1
"8183681","pir43","2017",6,12,2,16.2,9.6,112,6,1
"8183682","pir55","2017",5,35,7,16.33,10.3,114,5,1
"8183683","pir55","2017",5,35,7,15.77,9.6,114,5,1
"8183685","pir55","2017",5,35,7,16.4,9.9,114,5,1
"8183686","pir55","2017",5,35,7,15.94,9.8,114,5,1
"8183687","pir123","2017",8,75,9.38,16.48,10.3,111,8,1
"8183688","pir123","2017",8,75,9.38,15.97,10.2,111,8,1
"8183689","pir123","2017",8,75,9.38,16.24,10.2,111,8,1
"8183690","pir123","2017",8,75,9.38,15.53,9.4,111,8,1
"8183691","pir123","2017",8,75,9.38,16.3,9.5,111,8,1
"8183692","pir123","2017",8,75,9.38,15.93,9.1,111,8,1
"8183693","pir123","2017",8,75,9.38,15.6,8.8,111,8,1
"8183694","pir123","2017",8,75,9.38,15.66,9.1,111,8,1
"8183712","pir71","2017",6,42,7,16.16,9.6,118,6,1
"8183713","pir71","2017",6,42,7,15.1,9.8,118,6,1
"8183714","pir71","2017",6,42,7,16.87,9.9,118,6,1
"8183715","pir71","2017",6,42,7,16.32,10.2,118,6,1
"8183716","pir71","2017",6,42,7,16.81,10,118,6,1
"8183717","pir71","2017",6,42,7,16.21,9.8,118,6,1
"8183734","pir158","2017",5,23,4.6,15.55,9.7,118,5,1
"8183735","pir158","2017",5,23,4.6,15.6,10.1,118,5,1
"8183736","pir158","2017",5,23,4.6,15.3,9.5,118,5,1
"8183737","pir158","2017",5,23,4.6,15.6,10.1,118,5,1
"8183738","pir158","2017",5,23,4.6,15.45,9.2,118,5,1
"8183750","pir73","2017",6,53,8.83,15.92,9.9,119,5,1
"8183751","pir73","2017",6,53,8.83,16.38,10.2,119,5,1
"8183752","pir73","2017",6,53,8.83,15.08,9.7,119,5,1
"8183753","pir73","2017",6,53,8.83,16.59,10.4,119,5,1
"8183754","pir73","2017",6,53,8.83,16.37,9.3,119,5,1
"8183755","pir133","2017",4,10,2.5,16.17,9.5,114,3,1
"8183756","pir133","2017",4,10,2.5,16.9,9.5,114,3,1
"8183757","pir133","2017",4,10,2.5,16,9,114,3,1
"8183758","pir135","2017",7,103,14.71,16.9,10.5,118,7,1
"8183759","pir135","2017",7,103,14.71,NA,9.9,118,7,1
"8183760","pir135","2017",7,103,14.71,15.8,10.3,118,7,1
"8183761","pir135","2017",7,103,14.71,16.5,10.4,118,7,1
"8183762","pir135","2017",7,103,14.71,16.15,9.9,118,7,1
"8183763","pir135","2017",7,103,14.71,16.2,10.1,118,7,1
"8183764","pir135","2017",7,103,14.71,17,9.6,118,7,1
"8183765","pir38","2017",7,111,15.86,15.5,9.3,119,7,1
"8183766","pir38","2017",7,111,15.86,15.96,9.4,119,7,1
"8183767","pir38","2017",7,111,15.86,15.74,9.2,119,7,1
"8183768","pir38","2017",7,111,15.86,16.38,9.8,119,7,1
"8183769","pir38","2017",7,111,15.86,15.52,9.7,119,7,1
"8183770","pir38","2017",7,111,15.86,16.2,9.1,119,7,1
"8183773","pir22","2017",5,79,15.8,15.68,9.3,120,5,1
"8183774","pir22","2017",5,79,15.8,15.94,9.6,120,5,1
"8183775","pir22","2017",5,79,15.8,16.03,9.4,120,5,1
"8183776","pir22","2017",5,79,15.8,16.1,9.1,120,5,1
"8183777","pir22","2017",5,79,15.8,15.41,9,120,5,1
"8183778","pir32","2017",4,85,21.25,15.56,8.2,119,4,1
"8183779","pir32","2017",4,85,21.25,16.7,8.3,119,4,1
"8183780","pir32","2017",4,85,21.25,15.02,8.3,119,4,1
"8183781","pir32","2017",4,85,21.25,15.64,8.6,119,4,1
"8183791","tua217","2017",5,22,4.4,16.4,11.3,123,5,1
"8183792","tua217","2017",5,22,4.4,16.6,10.5,123,5,1
"8183793","tua217","2017",5,22,4.4,16.5,10.6,123,5,1
"8183794","tua217","2017",5,22,4.4,16.3,10,123,5,1
"8183795","tua217","2017",5,22,4.4,16.32,10.9,123,5,1
"8183797","pir245","2017",6,81,13.5,14.97,9,115,NA,1
"8183798","pir245","2017",6,81,13.5,17.06,9.9,115,NA,1
"8183799","pir245","2017",6,81,13.5,15.4,9.1,115,NA,1
"8183800","pir245","2017",6,81,13.5,15.5,9.4,115,NA,1
"8183836","pir45","2017",7,6,0.86,15.75,9.3,105,7,1
"8183837","pir45","2017",7,6,0.86,16.3,9.6,105,7,1
"8183838","pir45","2017",7,6,0.86,16,10.1,105,7,1
"8183839","pir45","2017",7,6,0.86,16.6,10.3,105,7,1
"8183840","pir45","2017",7,6,0.86,15.7,9.9,105,7,1
"8183841","pir45","2017",7,6,0.86,16,9.7,105,7,1
"8183842","pir45","2017",7,6,0.86,15.3,9.2,105,7,1
"8183843","pir154","2017",6,47,7.83,16.25,9.9,107,6,1
"8183844","pir154","2017",6,47,7.83,14.97,9.6,107,6,1
"8183845","pir154","2017",6,47,7.83,15.94,9.4,107,6,1
"8183846","pir154","2017",6,47,7.83,15.94,9.4,107,6,1
"8183847","pir154","2017",6,47,7.83,16.74,9.7,107,6,1
"8183848","pir154","2017",6,47,7.83,16.38,10,107,6,1
"8183859","pir41","2017",6,31,5.17,16.07,9.8,104,6,1
"8183860","pir41","2017",6,31,5.17,16.65,10.4,104,6,1
"8183861","pir41","2017",6,31,5.17,15.86,9.6,104,6,1
"8183862","pir41","2017",6,31,5.17,16.17,10.8,104,6,1
"8183863","pir41","2017",6,31,5.17,15.59,10.2,104,6,1
"8183864","pir41","2017",6,31,5.17,15.26,9.4,104,6,1
"8183865","pir49","2017",6,110,18.33,16.53,9.5,109,6,1
"8183866","pir49","2017",6,110,18.33,15.81,9.6,109,6,1
"8183867","pir49","2017",6,110,18.33,16.18,8.9,109,6,1
"8183868","pir49","2017",6,110,18.33,15.87,9.6,109,6,1
"8183869","pir49","2017",6,110,18.33,16.59,9.7,109,6,1
"8183870","pir49","2017",6,110,18.33,15.78,9.2,109,6,1
"8183871","pir125","2017",8,56,7,16.3,9.3,108,7,1
"8183872","pir125","2017",8,56,7,16,8.9,108,7,1
"8183873","pir125","2017",8,56,7,15.85,8.9,108,7,1
"8183874","pir125","2017",8,56,7,16.15,9,108,7,1
"8183875","pir125","2017",8,56,7,15.3,8,108,7,1
"8183876","pir125","2017",8,56,7,16.8,8.9,108,7,1
"8183877","pir125","2017",8,56,7,16.8,9.1,108,7,1
"8183878","pir101","2017",7,82,11.71,15.73,9.2,110,7,1
"8183879","pir101","2017",7,82,11.71,16.48,9.8,110,7,1
"8183880","pir101","2017",7,82,11.71,16.64,9.2,110,7,1
"8183881","pir101","2017",7,82,11.71,16.31,9.1,110,7,1
"8183882","pir101","2017",7,82,11.71,16.79,10.1,110,7,1
"8183883","pir101","2017",7,82,11.71,NA,8.8,110,7,1
"8183884","pir101","2017",7,82,11.71,16.9,9,110,7,1
"8183890","pir64","2017",5,21,4.2,16.02,10.6,110,5,1
"8183891","pir64","2017",5,21,4.2,15.91,10.5,110,5,1
"8183892","pir64","2017",5,21,4.2,15.36,10,110,5,1
"8183893","pir64","2017",5,21,4.2,16.49,10.6,110,5,1
"8183894","pir64","2017",5,21,4.2,16.41,10.3,110,5,1
"8183896","pir46","2017",4,24,6,16.44,11,113,4,1
"8183897","pir46","2017",4,24,6,16.02,10.5,113,4,1
"8183898","pir46","2017",4,24,6,16.19,10.1,113,4,1
"8183899","pir46","2017",4,24,6,16.24,10.2,113,4,1
"8183901","pir26","2017",7,79,11.29,15.95,10,109,7,1
"8183902","pir26","2017",7,79,11.29,16.53,9.8,109,7,1
"8183903","pir26","2017",7,79,11.29,16.87,9.8,109,7,1
"8183904","pir26","2017",7,79,11.29,16.34,9.6,109,7,1
"8183905","pir26","2017",7,79,11.29,16.09,9.8,109,7,1
"8183907","pir105","2017",6,52,8.67,16.41,9.9,110,6,1
"8183908","pir105","2017",6,52,8.67,15.87,9.7,110,6,1
"8183909","pir105","2017",6,52,8.67,16.28,9.9,110,6,1
"8183910","pir105","2017",6,52,8.67,15.4,9.8,110,6,1
"8183911","pir105","2017",6,52,8.67,16.4,9.8,110,6,1
"8183912","pir105","2017",6,52,8.67,15.96,9.1,110,6,1
"8183913","pir114","2017",5,19,3.8,15.48,9.8,110,5,1
"8183914","pir114","2017",5,19,3.8,16.61,9.4,110,5,1
"8183915","pir114","2017",5,19,3.8,16.19,10.2,110,5,1
"8183916","pir114","2017",5,19,3.8,16.1,9.7,110,5,1
"8183917","pir114","2017",5,19,3.8,15.44,9.5,110,5,1
"8183921","pir1","2017",7,13,1.86,16.27,9.6,109,5,1
"8183922","pir1","2017",7,13,1.86,16.99,10.1,109,5,1
"8183923","pir1","2017",7,13,1.86,16.1,9.5,109,5,1
"8183924","pir1","2017",7,13,1.86,16.01,9.2,109,5,1
"8183925","pir1","2017",7,13,1.86,16.91,10.1,109,5,1
"8183926","pir90","2017",7,15,2.14,16.18,9,109,7,1
"8183927","pir90","2017",7,15,2.14,16.11,10.4,109,7,1
"8183928","pir90","2017",7,15,2.14,15.76,9.5,109,7,1
"8183929","pir90","2017",7,15,2.14,15.95,9.1,109,7,1
"8183930","pir90","2017",7,15,2.14,16.22,9.5,109,7,1
"8183931","pir90","2017",7,15,2.14,15.86,9.5,109,7,1
"8183932","pir90","2017",7,15,2.14,16.76,9.8,109,7,1
"8183934","pir249","2017",5,58,11.6,15.64,9.9,117,5,1
"8183935","pir249","2017",5,58,11.6,15.3,9.9,117,5,1
"8183936","pir249","2017",5,58,11.6,15.68,9.9,117,5,1
"8183937","pir249","2017",5,58,11.6,15.67,10.7,117,5,1
"8183938","pir249","2017",5,58,11.6,15.16,9.6,117,5,1
"8183940","pir103","2017",5,37,7.4,16.09,10,113,5,1
"8183941","pir103","2017",5,37,7.4,15.69,9.4,113,5,1
"8183942","pir103","2017",5,37,7.4,14.98,9.4,113,5,1
"8183943","pir103","2017",5,37,7.4,15.45,9.6,113,5,1
"8183944","pir103","2017",5,37,7.4,15.81,9.4,113,5,1
"8183945","pir79","2017",7,94,13.43,16.27,9.7,109,7,1
"8183946","pir79","2017",7,94,13.43,16.07,8.9,109,7,1
"8183947","pir79","2017",7,94,13.43,15.99,8.9,109,7,1
"8183948","pir79","2017",7,94,13.43,15.64,9.2,109,7,1
"8183949","pir79","2017",7,94,13.43,16.44,10.4,109,7,1
"8183950","pir79","2017",7,94,13.43,16.13,9.5,109,7,1
"8183951","pir79","2017",7,94,13.43,16.26,9.3,109,7,1
"8183953","pir129","2017",5,46,9.2,16.25,9.6,118,5,1
"8183954","pir129","2017",5,46,9.2,16.8,10,118,5,1
"8183955","pir129","2017",5,46,9.2,16.5,9.5,118,5,1
"8183956","pir129","2017",5,46,9.2,16.5,9.9,118,5,1
"8183957","pir129","2017",5,46,9.2,17.15,10.5,118,5,1
"8183958","pir85","2017",7,35,5,16.5,10.6,119,7,1
"8183959","pir85","2017",7,35,5,16.7,10.1,119,7,1
"8183960","pir85","2017",7,35,5,15.8,10.1,119,7,1
"8183961","pir85","2017",7,35,5,16.8,11,119,7,1
"8183962","pir85","2017",7,35,5,16.4,10.4,119,7,1
"8183963","pir85","2017",7,35,5,16.75,10.4,119,7,1
"8183964","pir85","2017",7,35,5,15.7,10.1,119,7,1
"8183965","pir4","2017",6,46,7.67,15.69,9.4,118,6,1
"8183966","pir4","2017",6,46,7.67,16.13,9.9,118,6,1
"8183967","pir4","2017",6,46,7.67,15.67,9.3,118,6,1
"8183968","pir4","2017",6,46,7.67,15.23,9.2,118,6,1
"8183969","pir4","2017",6,46,7.67,16.28,10.1,118,6,1
"8183970","pir4","2017",6,46,7.67,16.49,10,118,6,1
"8183971","pir9","2017",5,54,10.8,16.9,10.5,120,5,1
"8183972","pir9","2017",5,54,10.8,17.1,9.75,120,5,1
"8183973","pir9","2017",5,54,10.8,NA,10.2,120,5,1
"8183974","pir9","2017",5,54,10.8,16.5,10.1,120,5,1
"8183975","pir9","2017",5,54,10.8,16.9,10.1,120,5,1
"8183982","pir239","2017",7,45,6.43,16.35,9.9,121,7,1
"8183983","pir239","2017",7,45,6.43,15.9,10,121,7,1
"8183984","pir239","2017",7,45,6.43,15.3,9.4,121,7,1
"8183985","pir239","2017",7,45,6.43,16,9.1,121,7,1
"8183986","pir239","2017",7,45,6.43,16.45,10.2,121,7,1
"8183988","pir239","2017",7,45,6.43,15.82,9.5,121,7,1
"8183989","pir94","2017",8,76,9.5,16.74,10.3,120,7,1
"8183990","pir94","2017",8,76,9.5,NA,9.2,120,7,1
"8183991","pir94","2017",8,76,9.5,16.89,10.4,120,7,1
"8183992","pir94","2017",8,76,9.5,15.82,9.3,120,7,1
"8183993","pir94","2017",8,76,9.5,16.06,9.3,120,7,1
"8183994","pir94","2017",8,76,9.5,16.13,9.5,120,7,1
"8183995","pir94","2017",8,76,9.5,16.35,9.8,120,7,1
"8183997","pir69","2017",8,59,7.38,16.1,8.5,119,7,1
"8183998","pir69","2017",8,59,7.38,16.1,8,119,7,1
"8183999","pir69","2017",8,59,7.38,16.6,9.3,119,7,1
"8184000","pir69","2017",8,59,7.38,15.8,8.6,119,7,1
"8184701","pir69","2017",8,59,7.38,NA,8,119,7,1
"8184702","pir69","2017",8,59,7.38,15.6,8.5,119,7,1
"8184703","pir69","2017",8,59,7.38,15.4,8.4,119,7,1
"8184808","pir130","2017",6,28,4.67,15.86,9.3,124,6,1
"8184809","pir130","2017",6,28,4.67,14.9,8.7,124,6,1
"8184810","pir130","2017",6,28,4.67,15.37,8.9,124,6,1
"8184811","pir130","2017",6,28,4.67,15.38,8.7,124,6,1
"8184812","pir130","2017",6,28,4.67,15.63,9.7,124,6,1
"8184813","pir130","2017",6,28,4.67,14.95,8.5,124,6,1
"8184814","pir20","2017",8,108,13.5,15.41,8.8,122,7,1
"8184815","pir20","2017",8,108,13.5,15.53,9,122,7,1
"8184816","pir20","2017",8,108,13.5,15.25,8.3,122,7,1
"8184817","pir20","2017",8,108,13.5,14.7,8.4,122,7,1
"8184818","pir20","2017",8,108,13.5,15.7,8.9,122,7,1
"8184819","pir20","2017",8,108,13.5,15.23,8.4,122,7,1
"8184820","pir20","2017",8,108,13.5,NA,8.6,122,7,1
"8184821","pir81","2017",9,150,16.67,16,8.5,124,8,1
"8184822","pir81","2017",9,150,16.67,16.83,9.7,124,8,1
"8184823","pir81","2017",9,150,16.67,16.5,9.1,124,8,1
"8184824","pir81","2017",9,150,16.67,16.46,8.5,124,8,1
"8184825","pir81","2017",9,150,16.67,14.9,7.4,124,8,1
"8184826","pir81","2017",9,150,16.67,15.86,7.9,124,8,1
"8184827","pir81","2017",9,150,16.67,15.54,8.3,124,8,1
"8184828","pir81","2017",9,150,16.67,16.57,8.9,124,8,1
"8184830","pir51","2017",5,51,10.2,16.4,9.1,127,5,1
"8184831","pir51","2017",5,51,10.2,15.54,8.6,127,5,1
"8184832","pir51","2017",5,51,10.2,16.33,9.4,127,5,1
"8184833","pir51","2017",5,51,10.2,16.1,7.9,127,5,1
"8184834","pir51","2017",5,51,10.2,15.95,8.3,127,5,1
"8184842","pir48","2017",6,97,16.17,14.91,9.1,127,6,1
"8184843","pir48","2017",6,97,16.17,15.12,8.8,127,6,1
"8184844","pir48","2017",6,97,16.17,15.5,9,127,6,1
"8184845","pir48","2017",6,97,16.17,15.72,9.6,127,6,1
"8184846","pir48","2017",6,97,16.17,15.07,8.4,127,6,1
"8184847","pir48","2017",6,97,16.17,15.5,9.3,127,6,1
"8184849","pir137","2017",4,106,26.5,16.15,9.7,127,4,1
"8184850","pir137","2017",4,106,26.5,15.52,8.6,127,4,1
"8184851","pir137","2017",4,106,26.5,15.7,9.1,127,4,1
"8184852","pir137","2017",4,106,26.5,16.43,10.2,127,4,1
"8184853","pir15","2017",6,62,10.33,16.14,8.7,130,6,1
"8184854","pir15","2017",6,62,10.33,15.5,9.6,130,6,1
"8184855","pir15","2017",6,62,10.33,16.07,9,130,6,1
"8184856","pir15","2017",6,62,10.33,15.6,9,130,6,1
"8184857","pir15","2017",6,62,10.33,15.72,9.2,130,6,1
"8184890","pir93","2017",4,41,10.25,16.55,9.2,136,4,1
"8184891","pir93","2017",4,41,10.25,16.24,8.8,136,4,1
"8184892","pir93","2017",4,41,10.25,17.3,9.6,136,4,1
"8184893","pir93","2017",4,41,10.25,16.1,9,136,4,1
"8188024","pir53","2017",4,22,5.5,16.22,9.7,139,4,1
"8188025","pir53","2017",4,22,5.5,14.29,8.5,139,4,1
"8188027","pir232","2017",2,32,16,15.84,7.5,139,2,1
"8188429","pir123","2018",6,29,4.83,16.22,9.5,132,2,1
"8188430","pir123","2018",6,29,4.83,16.04,10.5,132,2,1
"8188763","pir101","2018",6,7,1.17,15.7,9.8,117,6,1
"8188764","pir101","2018",6,7,1.17,15.8,9.1,117,6,1
"8188765","pir101","2018",6,7,1.17,15.7,9.6,117,6,1
"8188766","pir101","2018",6,7,1.17,16,9.6,117,6,1
"8188767","pir101","2018",6,7,1.17,16.5,9.6,117,6,1
"8188768","pir101","2018",6,7,1.17,15.7,9.5,117,6,1
"8188784","tua216","2018",5,24,4.8,17.3,10.7,120,5,1
"8188785","tua216","2018",5,24,4.8,16.6,10.8,120,5,1
"8188786","tua216","2018",5,24,4.8,16.6,9.5,120,5,1
"8188787","tua216","2018",5,24,4.8,17.4,10.7,120,5,1
"8188788","tua216","2018",5,24,4.8,16.6,9.7,120,5,1
"8188789","tua218","2018",7,99,14.14,16.2,9,118,6,1
"8188790","tua218","2018",7,99,14.14,15.9,9,118,6,1
"8188791","tua218","2018",7,99,14.14,15.8,9.4,118,6,1
"8188792","tua218","2018",7,99,14.14,16.5,9.5,118,6,1
"8188793","tua218","2018",7,99,14.14,16.6,9.6,118,6,1
"8188794","tua218","2018",7,99,14.14,16.9,9.7,118,6,1
"8188873","pir249","2018",6,8,1.33,15.2,8.8,117,6,1
"8188874","pir249","2018",6,8,1.33,16.2,9.5,117,6,1
"8188875","pir249","2018",6,8,1.33,15.4,9.6,117,6,1
